Time,X Coord,Y Coord,Radius,Framenumber,FPS
1578651574.7940547,3.5,10.0,28.28437042236328,2101,113.52854443167347
1578651574.8090467,3.5,13.0,29.279016494750977,2101,113.52854443167347
1578651574.8220394,3.5,13.0,29.279016494750977,2101,113.52854443167347
1578651574.8340323,3.5,0.0,30.765417098999023,2101,113.52854443167347
1578651574.8480256,3.5,10.0,30.14972686767578,2101,113.52854443167347
1578651574.8650157,3.5,6.0,30.834413528442383,2101,113.52854443167347
1578651574.8760092,3.5,3.0,29.77433967590332,2101,113.52854443167347
1578651574.8900013,3.5,11.0,29.279008865356445,2101,113.52854443167347
1578651574.9009953,3.5,3.0,27.45915985107422,2101,113.52854443167347
1578651574.9119902,3.5,3.0,27.45915985107422,2101,113.52854443167347
1578651574.9229827,3.5,10.0,29.610078811645508,2101,113.52854443167347
1578651574.9339771,3.5,1.0,28.77943229675293,2101,113.52854443167347
1578651574.94497,3.5,1.0,28.77943229675293,2101,113.52854443167347
1578651574.9559646,3.5,7.0,30.066692352294922,2101,113.52854443167347
1578651574.9649587,3.5,5.0,30.1082763671875,2101,113.52854443167347
1578651574.9749534,3.5,5.0,30.1082763671875,2101,113.52854443167347
1578651574.9819498,3.5,3.0,28.28437042236328,2101,113.52854443167347
1578651574.991944,3.5,3.0,28.28437042236328,2101,113.52854443167347
1578651574.9999394,3.5,7.0,28.288867950439453,2101,113.52854443167347
1578651575.0099337,3.5,7.0,28.288867950439453,2101,113.52854443167347
1578651575.018929,3.5,0.0,30.203575134277344,2101,113.52854443167347
1578651575.0289228,3.5,11.0,27.72193145751953,2101,113.52854443167347
1578651575.0389175,3.5,10.0,27.789485931396484,2101,113.52854443167347
1578651575.047913,3.5,3.0,29.159194946289062,2101,113.52854443167347
1578651575.0599065,3.5,3.0,29.159194946289062,2101,113.52854443167347
1578651575.0679011,3.5,11.0,28.77943229675293,2101,113.52854443167347
1578651575.0788953,4.5,2.0,30.26559066772461,2101,113.52854443167347
1578651575.08789,4.5,2.0,30.26559066772461,2101,113.52854443167347
1578651575.094886,3.5,6.0,28.661958694458008,2101,113.52854443167347
1578651575.1038823,3.5,6.0,28.661958694458008,2101,113.52854443167347
1578651575.1108785,3.5,9.0,29.15485954284668,2101,113.52854443167347
1578651575.1208718,3.5,9.0,29.15485954284668,2101,113.52854443167347
1578651575.1318662,3.5,5.0,27.372529983520508,2101,113.52854443167347
1578651575.1408613,3.5,11.0,30.70026206970215,2101,113.52854443167347
1578651575.149856,3.5,11.0,30.70026206970215,2101,113.52854443167347
1578651575.1578515,3.5,0.0,28.28437042236328,2101,113.52854443167347
1578651575.1678457,3.5,0.0,28.28437042236328,2101,113.52854443167347
1578651575.175841,3.5,9.0,29.210542678833008,2101,113.52854443167347
1578651575.184837,3.5,9.0,29.210542678833008,2101,113.52854443167347
1578651575.1918323,3.5,0.0,28.85317611694336,2101,113.52854443167347
1578651575.2008274,3.5,0.0,28.85317611694336,2101,113.52854443167347
1578651575.207823,3.5,7.0,29.65224838256836,2101,113.52854443167347
1578651575.216818,3.5,7.0,29.65224838256836,2101,113.52854443167347
1578651575.226813,4.5,4.0,30.684314727783203,2101,113.52854443167347
1578651575.234808,4.5,6.0,29.707000732421875,2101,113.52854443167347
1578651575.2428038,4.5,6.0,29.707000732421875,2101,113.52854443167347
1578651575.2498,4.5,4.0,29.65650177001953,2101,113.52854443167347
1578651575.259795,4.5,4.0,29.65650177001953,2101,113.52854443167347
1578651575.2667913,4.5,3.0,28.675186157226562,2101,113.52854443167347
1578651575.273786,4.5,3.0,28.675186157226562,2101,113.52854443167347
1578651575.28478,4.5,3.0,28.675186157226562,2101,113.52854443167347
1578651575.2937748,4.5,8.0,28.443023681640625,2101,113.52854443167347
1578651575.3017719,3.5,1.0,28.257841110229492,2101,113.52854443167347
1578651575.3117647,3.5,1.0,28.257841110229492,2101,113.52854443167347
1578651575.3237588,3.5,10.0,28.6357421875,2101,113.52854443167347
1578651575.330754,4.5,2.0,28.6357421875,2101,113.52854443167347
1578651575.3387504,4.5,2.0,28.6357421875,2101,113.52854443167347
1578651575.3457458,3.5,11.0,28.535165786743164,2101,113.52854443167347
1578651575.3527427,3.5,11.0,28.535165786743164,2101,113.52854443167347
1578651575.361738,3.5,11.0,28.535165786743164,2101,113.52854443167347
1578651575.368734,4.5,5.0,28.443023681640625,2101,113.52854443167347
1578651575.376729,4.5,5.0,28.443023681640625,2101,113.52854443167347
1578651575.3847241,4.5,8.0,28.35940170288086,2101,113.52854443167347
1578651575.3927202,4.5,8.0,28.35940170288086,2101,113.52854443167347
1578651575.4007156,4.5,8.0,29.210542678833008,2101,113.52854443167347
1578651575.4097111,4.5,8.0,29.210542678833008,2101,113.52854443167347
1578651575.4197059,4.5,5.0,29.124954223632812,2101,113.52854443167347
1578651575.4286995,4.5,10.0,29.656513214111328,2101,113.52854443167347
1578651575.4366953,4.5,10.0,29.656513214111328,2101,113.52854443167347
1578651575.4486897,4.5,3.0,29.610107421875,2101,113.52854443167347
1578651575.4586835,4.5,3.0,29.610107421875,2101,113.52854443167347
1578651575.4656794,4.5,10.0,29.770050048828125,2101,113.52854443167347
1578651575.4736745,4.5,10.0,29.770050048828125,2101,113.52854443167347
1578651575.4806707,4.5,3.0,29.656513214111328,2101,113.52854443167347
1578651575.4886675,4.5,3.0,29.656513214111328,2101,113.52854443167347
1578651575.4946623,4.5,10.0,29.656513214111328,2101,113.52854443167347
1578651575.5026586,4.5,10.0,29.656513214111328,2101,113.52854443167347
1578651575.5096545,4.5,3.0,29.214872360229492,2101,113.52854443167347
1578651575.5176506,4.5,3.0,29.214872360229492,2101,113.52854443167347
1578651575.526645,4.5,9.0,28.718624114990234,2101,113.52854443167347
1578651575.5366395,4.5,9.0,28.718624114990234,2101,113.52854443167347
1578651575.5486338,4.5,6.0,28.675201416015625,2101,113.52854443167347
1578651575.5556288,4.5,9.0,28.160354614257812,2101,113.52854443167347
1578651575.5666225,4.5,9.0,28.160354614257812,2101,113.52854443167347
1578651575.5736184,3.5,8.0,28.535165786743164,2101,113.52854443167347
1578651575.583613,3.5,8.0,28.535165786743164,2101,113.52854443167347
1578651575.5906088,3.5,8.0,28.044706344604492,2101,113.52854443167347
1578651575.5986044,3.5,8.0,28.044706344604492,2101,113.52854443167347
1578651575.6056006,3.5,10.0,28.535165786743164,2101,113.52854443167347
1578651575.6135967,3.5,10.0,28.535165786743164,2101,113.52854443167347
1578651575.6205924,3.5,7.0,28.85317611694336,2101,113.52854443167347
1578651575.628589,3.5,7.0,28.85317611694336,2101,113.52854443167347
1578651575.6355836,3.5,11.0,29.274662017822266,2101,113.52854443167347
1578651575.6465778,3.5,11.0,29.274662017822266,2101,113.52854443167347
1578651575.654573,3.5,6.0,29.538209915161133,2101,113.52854443167347
1578651575.6635685,3.5,6.0,29.538209915161133,2101,113.52854443167347
1578651575.6765618,3.5,12.0,29.111995697021484,2101,113.52854443167347
1578651575.6865554,3.5,7.0,28.164857864379883,2101,113.52854443167347
1578651575.6955502,3.5,7.0,28.164857864379883,2101,113.52854443167347
1578651575.7045455,4.5,10.0,27.865848541259766,2101,113.52854443167347
1578651575.716539,4.5,10.0,27.865848541259766,2101,113.52854443167347
1578651575.7245343,4.5,5.0,28.147035598754883,2101,113.52854443167347
1578651575.7355287,4.5,9.0,28.48381233215332,2101,113.52854443167347
1578651575.747523,4.5,9.0,28.48381233215332,2101,113.52854443167347
1578651575.7555168,3.5,6.0,28.36391830444336,2101,113.52854443167347
1578651575.764512,3.5,6.0,28.36391830444336,2101,113.52854443167347
1578651575.7745073,3.5,8.0,27.969417572021484,2101,113.52854443167347
1578651575.7835016,3.5,8.0,27.726520538330078,2101,113.52854443167347
1578651575.7944968,3.5,8.0,27.726520538330078,2101,113.52854443167347
1578651575.8064883,3.5,8.0,29.210542678833008,2101,113.52854443167347
1578651575.8174822,3.5,9.0,28.257841110229492,2101,113.52854443167347
1578651575.8284764,3.5,9.0,28.257841110229492,2101,113.52854443167347
1578651575.8394701,3.5,5.0,30.61882781982422,2101,113.52854443167347
1578651575.853463,3.5,9.0,28.443023681640625,2101,113.52854443167347
1578651575.8624585,3.5,5.0,28.218000411987305,2101,113.52854443167347
1578651575.8764493,3.5,5.0,28.218000411987305,2101,113.52854443167347
1578651575.886444,3.5,6.0,29.025949478149414,2101,113.52854443167347
1578651575.89244,3.5,5.0,29.707000732421875,2101,113.52854443167347
1578651575.9014354,3.5,5.0,29.707000732421875,2101,113.52854443167347
1578651575.9104311,3.5,2.0,27.865848541259766,2101,113.52854443167347
1578651575.9214244,3.5,2.0,27.865848541259766,2101,113.52854443167347
1578651575.92942,3.5,8.0,28.044706344604492,2101,113.52854443167347
1578651575.939415,3.5,2.0,29.841346740722656,2101,113.52854443167347
1578651575.948409,3.5,2.0,29.841346740722656,2101,113.52854443167347
1578651575.9564047,3.5,12.0,28.71420669555664,2101,113.52854443167347
1578651575.9644,3.5,12.0,28.71420669555664,2101,113.52854443167347
1578651575.9743946,2.5,0.0,28.235992431640625,2101,113.52854443167347
1578651575.9853883,2.5,0.0,28.235992431640625,2101,113.52854443167347
1578651575.9933844,2.5,10.0,29.10765838623047,2101,113.52854443167347
1578651576.0043776,2.5,10.0,29.10765838623047,2101,113.52854443167347
1578651576.0123734,2.5,2.0,29.073301315307617,2101,113.52854443167347
1578651576.0213678,2.5,6.0,29.111970901489258,2101,113.52854443167347
1578651576.0293639,2.5,6.0,29.111970901489258,2101,113.52854443167347
1578651576.0373597,2.5,3.0,28.77943229675293,2101,113.52854443167347
1578651576.0463538,2.5,3.0,28.77943229675293,2101,113.52854443167347
1578651576.0533502,2.5,3.0,29.17218017578125,2101,113.52854443167347
1578651576.0613458,2.5,3.0,29.17218017578125,2101,113.52854443167347
1578651576.0693414,2.5,3.0,28.160354614257812,2101,113.52854443167347
1578651576.0773368,2.5,3.0,28.160354614257812,2101,113.52854443167347
1578651576.0863318,2.5,6.0,30.066692352294922,2101,113.52854443167347
1578651576.0943272,2.5,6.0,30.066692352294922,2101,113.52854443167347
1578651576.1013236,2.5,0.0,29.707000732421875,2101,113.52854443167347
1578651576.1113179,2.5,0.0,29.707000732421875,2101,113.52854443167347
1578651576.118314,2.5,9.0,28.77943229675293,2101,113.52854443167347
1578651576.1273088,2.5,9.0,28.77943229675293,2101,113.52854443167347
1578651576.1353052,2.5,2.0,28.77943229675293,2101,113.52854443167347
1578651576.1432998,2.5,2.0,28.77943229675293,2101,113.52854443167347
1578651576.1512957,2.5,4.0,29.707000732421875,2101,113.52854443167347
1578651576.1592915,2.5,4.0,29.707000732421875,2101,113.52854443167347
1578651576.1662874,2.5,1.0,30.26559066772461,2101,113.52854443167347
1578651576.1742835,2.5,1.0,30.26559066772461,2101,113.52854443167347
1578651576.1822782,2.5,1.0,27.789485931396484,2101,113.52854443167347
1578651576.1902745,2.5,1.0,27.789485931396484,2101,113.52854443167347
1578651576.1972706,1.5,7.0,29.210542678833008,2101,113.52854443167347
1578651576.2062654,1.5,7.0,29.210542678833008,2101,113.52854443167347
1578651576.2142606,1.5,2.0,29.845640182495117,2101,113.52854443167347
1578651576.2232556,1.5,2.0,29.845640182495117,2101,113.52854443167347
1578651576.2302516,1.5,6.0,27.865848541259766,2101,113.52854443167347
1578651576.2392461,1.5,6.0,27.865848541259766,2101,113.52854443167347
1578651576.246242,1.5,0.0,28.517637252807617,2101,113.52854443167347
1578651576.2552378,1.5,0.0,28.517637252807617,2101,113.52854443167347
1578651576.262234,1.5,7.0,30.64728546142578,2101,113.52854443167347
1578651576.2712293,1.5,7.0,30.64728546142578,2101,113.52854443167347
1578651576.2782245,1.5,3.0,27.865848541259766,2101,113.52854443167347
1578651576.2872198,1.5,3.0,27.865848541259766,2101,113.52854443167347
1578651576.2942157,1.5,8.0,28.857614517211914,2101,113.52854443167347
1578651576.303211,1.5,8.0,28.857614517211914,2101,113.52854443167347
1578651576.310207,1.5,2.0,28.147035598754883,2101,113.52854443167347
1578651576.3192017,1.5,2.0,28.147035598754883,2101,113.52854443167347
1578651576.3261974,1.5,4.0,28.48380470275879,2101,113.52854443167347
1578651576.3341935,1.5,4.0,28.48380470275879,2101,113.52854443167347
1578651576.3411896,1.5,3.0,28.28437042236328,2101,113.52854443167347
1578651576.3501844,1.5,3.0,28.28437042236328,2101,113.52854443167347
1578651576.356181,1.5,2.0,29.920827865600586,2101,113.52854443167347
1578651576.3641763,1.5,2.0,29.920827865600586,2101,113.52854443167347
1578651576.371173,0.5,10.0,29.65224838256836,2101,113.52854443167347
1578651576.3791678,0.5,10.0,29.65224838256836,2101,113.52854443167347
1578651576.3861644,1.5,2.0,30.565603256225586,2101,113.52854443167347
1578651576.3931608,1.5,2.0,30.565603256225586,2101,113.52854443167347
1578651576.401156,0.5,5.0,28.85317611694336,2101,113.52854443167347
1578651576.4081519,0.5,5.0,28.85317611694336,2101,113.52854443167347
1578651576.4171467,0.5,5.0,28.85317611694336,2101,113.52854443167347
1578651576.4251428,1.5,0.0,29.920827865600586,2101,113.52854443167347
1578651576.433138,1.5,0.0,29.920827865600586,2101,113.52854443167347
1578651576.440134,0.5,11.0,28.93537139892578,2101,113.52854443167347
1578651576.4481304,0.5,11.0,28.93537139892578,2101,113.52854443167347
1578651576.4551258,1.5,2.0,29.65224838256836,2101,113.52854443167347
1578651576.4641204,1.5,2.0,29.65224838256836,2101,113.52854443167347
1578651576.4711168,0.5,7.0,27.789485931396484,2101,113.52854443167347
1578651576.4801116,0.5,7.0,27.789485931396484,2101,113.52854443167347
1578651576.4881077,0.5,0.0,28.164831161499023,2101,113.52854443167347
1578651576.4981015,0.5,0.0,28.164831161499023,2101,113.52854443167347
1578651576.5060973,0.5,6.0,30.602386474609375,2101,113.52854443167347
1578651576.5140932,0.5,6.0,30.602386474609375,2101,113.52854443167347
1578651576.523088,0.5,1.0,28.65755844116211,2101,113.52854443167347
1578651576.5310833,0.5,6.0,28.218000411987305,2101,113.52854443167347
1578651576.5410783,0.5,6.0,28.218000411987305,2101,113.52854443167347
1578651576.5500731,0.5,4.0,30.565603256225586,2101,113.52854443167347
1578651576.559068,0.5,4.0,30.565603256225586,2101,113.52854443167347
1578651576.5670638,0.5,0.0,28.35940170288086,2101,113.52854443167347
1578651576.5760596,0.5,0.0,28.35940170288086,2101,113.52854443167347
1578651576.5860527,0.5,9.0,28.609539031982422,2101,113.52854443167347
1578651576.5960479,0.5,1.0,30.303386688232422,2101,113.52854443167347
1578651576.6050422,0.5,1.0,30.303386688232422,2101,113.52854443167347
1578651576.6130373,0.5,7.0,28.66197967529297,2101,113.52854443167347
1578651576.623033,0.5,7.0,28.66197967529297,2101,113.52854443167347
1578651576.6320274,0.5,5.0,29.210542678833008,2101,113.52854443167347
1578651576.6430213,0.5,5.0,29.210542678833008,2101,113.52854443167347
1578651576.6560133,0.5,3.0,29.610078811645508,2101,113.52854443167347
1578651576.6660075,0.5,5.0,28.160354614257812,2101,113.52854443167347
1578651576.676002,0.5,5.0,28.160354614257812,2101,113.52854443167347
1578651576.6859968,1.5,6.0,30.352577209472656,2101,113.52854443167347
1578651576.693992,1.5,1.0,29.841346740722656,2101,113.52854443167347
1578651576.7039864,1.5,1.0,29.841346740722656,2101,113.52854443167347
1578651576.7129815,1.5,9.0,28.6357421875,2101,113.52854443167347
1578651576.7219765,1.5,9.0,28.6357421875,2101,113.52854443167347
1578651576.729972,1.5,4.0,29.210542678833008,2101,113.52854443167347
1578651576.7399666,1.5,9.0,29.08625602722168,2101,113.52854443167347
1578651576.7489626,1.5,9.0,29.08625602722168,2101,113.52854443167347
1578651576.7569585,2.5,3.0,29.210542678833008,2101,113.52854443167347
1578651576.7659514,2.5,3.0,29.210542678833008,2101,113.52854443167347
1578651576.774947,2.5,6.0,28.35940170288086,2101,113.52854443167347
1578651576.784942,2.5,6.0,28.35940170288086,2101,113.52854443167347
1578651576.793937,2.5,0.0,28.95318603515625,2101,113.52854443167347
1578651576.8039315,2.5,0.0,28.95318603515625,2101,113.52854443167347
1578651576.8119268,2.5,2.0,28.71420669555664,2101,113.52854443167347
1578651576.8199217,2.5,4.0,29.274662017822266,2101,113.52854443167347
1578651576.8279178,2.5,4.0,29.274662017822266,2101,113.52854443167347
1578651576.834914,2.5,4.0,29.707000732421875,2101,113.52854443167347
1578651576.8439083,2.5,4.0,29.707000732421875,2101,113.52854443167347
1578651576.8519037,2.5,7.0,29.17219352722168,2101,113.52854443167347
1578651576.8608987,2.5,7.0,29.17219352722168,2101,113.52854443167347
1578651576.8678966,2.5,4.0,28.570188522338867,2101,113.52854443167347
1578651576.8778903,2.5,4.0,28.570188522338867,2101,113.52854443167347
1578651576.8878837,2.5,7.0,30.618833541870117,2101,113.52854443167347
1578651576.8988774,2.5,7.0,30.618833541870117,2101,113.52854443167347
1578651576.9078739,2.5,6.0,28.5395450592041,2101,113.52854443167347
1578651576.9168675,2.5,6.0,29.80851936340332,2101,113.52854443167347
1578651576.9268622,2.5,6.0,29.80851936340332,2101,113.52854443167347
1578651576.934858,2.5,5.0,28.7186279296875,2101,113.52854443167347
1578651576.945851,2.5,5.0,28.7186279296875,2101,113.52854443167347
1578651576.955847,2.5,3.0,28.7186279296875,2101,113.52854443167347
1578651576.9628417,2.5,4.0,28.71420669555664,2101,113.52854443167347
1578651576.9718366,2.5,4.0,28.71420669555664,2101,113.52854443167347
1578651576.9798331,2.5,0.0,29.56781768798828,2101,113.52854443167347
1578651576.9898283,2.5,0.0,29.56781768798828,2101,113.52854443167347
1578651576.999822,2.5,4.0,30.594215393066406,2101,113.52854443167347
1578651577.0088162,2.5,4.0,30.594215393066406,2101,113.52854443167347
1578651577.0198102,2.5,2.0,29.274662017822266,2101,113.52854443167347
1578651577.027805,2.5,1.0,30.26559066772461,2101,113.52854443167347
1578651577.0378006,2.5,1.0,30.26559066772461,2101,113.52854443167347
1578651577.045796,2.5,3.0,28.77943229675293,2101,113.52854443167347
1578651577.0547898,2.5,3.0,28.77943229675293,2101,113.52854443167347
1578651577.0617867,2.5,0.0,29.920827865600586,2101,113.52854443167347
