Time,X Coord,Y Coord,Radius,Framenumber,FPS
1582185982.180081,4.0,34.0,26.113889694213867,977,30.908232887112725
1582185982.2580364,4.0,34.0,26.306692123413086,977,30.908232887112725
1582185982.3209999,4.0,33.0,26.306692123413086,977,30.908232887112725
1582185982.3629756,4.0,33.0,26.294633865356445,977,30.908232887112725
1582185982.403952,5.0,33.0,26.343982696533203,977,30.908232887112725
1582185982.4439292,5.0,34.0,26.161361694335938,977,30.908232887112725
1582185982.4739118,5.0,33.0,26.161361694335938,977,30.908232887112725
1582185982.5068924,5.0,34.0,26.161361694335938,977,30.908232887112725
1582185982.5388741,5.0,34.0,26.202436447143555,977,30.908232887112725
1582185982.569856,5.0,34.0,26.161361694335938,977,30.908232887112725
1582185982.602837,5.0,35.0,26.202436447143555,977,30.908232887112725
1582185982.6358182,5.0,34.0,26.143795013427734,977,30.908232887112725
1582185982.6668005,5.0,33.0,26.336959838867188,977,30.908232887112725
1582185982.6967828,5.0,35.0,26.157739639282227,977,30.908232887112725
1582185982.7307634,5.0,32.0,26.306692123413086,977,30.908232887112725
1582185982.7617455,4.0,31.0,26.327289581298828,977,30.908232887112725
1582185982.7937272,5.0,35.0,26.376028060913086,977,30.908232887112725
1582185982.8267083,4.0,31.0,26.306692123413086,977,30.908232887112725
1582185982.8597,4.0,31.0,26.306692123413086,977,30.908232887112725
1582185982.8896716,2.0,35.0,26.259878158569336,977,30.908232887112725
1582185982.9246516,3.0,27.0,26.58785629272461,977,30.908232887112725
1582185982.9556336,5.0,34.0,26.21129608154297,977,30.908232887112725
1582185982.9856164,3.0,40.0,26.216289520263672,977,30.908232887112725
1582185983.0165987,4.0,26.0,26.155838012695312,977,30.908232887112725
1582185983.0485802,3.0,29.0,26.120620727539062,977,30.908232887112725
1582185983.0835598,4.0,42.0,26.010913848876953,977,30.908232887112725
1582185983.115542,3.0,25.0,26.580167770385742,977,30.908232887112725
1582185983.1475232,4.0,31.0,26.036563873291016,977,30.908232887112725
1582185983.1795044,4.0,39.0,26.336959838867188,977,30.908232887112725
1582185983.210492,3.0,24.0,26.25322914123535,977,30.908232887112725
1582185983.2414691,4.0,31.0,26.327289581298828,977,30.908232887112725
1582185983.2744496,3.0,35.0,26.412878036499023,977,30.908232887112725
1582185983.3064322,5.0,25.0,26.312925338745117,977,30.908232887112725
1582185983.3394122,3.0,32.0,26.266155242919922,977,30.908232887112725
1582185983.3746552,4.0,34.0,26.155838012695312,977,30.908232887112725
1582185983.4046383,3.0,26.0,26.25322914123535,977,30.908232887112725
1582185983.4356208,4.0,37.0,26.46524429321289,977,30.908232887112725
1582185983.466602,3.0,34.0,26.284324645996094,977,30.908232887112725
1582185983.490379,3.0,26.0,26.455886840820312,977,30.908232887112725
1582185983.5372505,3.0,35.0,26.288415908813477,977,30.908232887112725
1582185983.5901327,4.0,34.0,26.312925338745117,977,30.908232887112725
1582185983.6370044,3.0,36.0,26.116165161132812,977,30.908232887112725
1582185983.6903942,3.0,25.0,26.478687286376953,977,30.908232887112725
1582185983.7372653,3.0,34.0,26.294633865356445,977,30.908232887112725
1582185983.790648,3.0,27.0,26.343982696533203,977,30.908232887112725
1582185983.8381882,3.0,37.0,26.282146453857422,977,30.908232887112725
1582185983.8681703,2.0,29.0,26.327289581298828,977,30.908232887112725
1582185983.899152,2.0,35.0,26.294633865356445,977,30.908232887112725
1582185983.9311337,2.0,34.0,26.294633865356445,977,30.908232887112725
1582185983.9631155,2.0,33.0,26.124380111694336,977,30.908232887112725
1582185983.9889462,2.0,34.0,26.327289581298828,977,30.908232887112725
1582185984.0201929,3.0,29.0,26.21129608154297,977,30.908232887112725
1582185984.0604494,3.0,29.0,26.294633865356445,977,30.908232887112725
1582185984.091702,4.0,35.0,26.086437225341797,977,30.908232887112725
